PSBBEAM/B#value,PSBBEAM/B#value
X,Y
495.5,4695.136
495.6,4696.789
495.7,4698.443
495.8,4700.097
495.9,4701.753
496.0,4703.409
496.1,4705.065
496.2,4706.723
496.3,4708.381
496.4,4710.04
496.5,4711.7
496.6,4713.361
496.7,4715.022
496.8,4716.684
496.9,4718.347
497.0,4720.01
497.1,4721.675
497.2,4723.34
497.3,4725.006
497.4,4726.673
497.5,4728.34
497.6,4730.008
497.7,4731.677
497.8,4733.347
497.9,4735.017
498.0,4736.689
498.1,4738.361
498.2,4740.034
498.3,4741.707
498.4,4743.382
498.5,4745.057
498.6,4746.733
498.7,4748.409
498.8,4750.087
498.9,4751.765
499.0,4753.444
499.1,4755.124
499.2,4756.804
499.3,4758.485
499.4,4760.168
499.5,4761.85
499.6,4763.534
499.7,4765.218
499.8,4766.904
499.9,4768.589
500.0,4770.276
500.1,4771.964
500.2,4773.652
500.3,4775.341
500.4,4777.031
500.5,4778.721
500.6,4780.413
500.7,4782.105
500.8,4783.798
500.9,4785.492
501.0,4787.186
501.1,4788.881
501.2,4790.577
501.3,4792.274
501.4,4793.972
501.5,4795.67
501.6,4797.369
501.7,4799.069
501.8,4800.77
501.9,4802.472
502.0,4804.174
502.1,4805.877
502.2,4807.581
502.3,4809.285
502.4,4810.991
502.5,4812.697
502.6,4814.404
502.7,4816.112
502.8,4817.82
502.9,4819.53
503.0,4821.24
503.1,4822.951
503.2,4824.662
503.3,4826.375
503.4,4828.088
503.5,4829.802
503.6,4831.517
503.7,4833.233
503.8,4834.949
503.9,4836.666
504.0,4838.384
504.1,4840.103
504.2,4841.823
504.3,4843.543
504.4,4845.264
504.5,4846.986
504.6,4848.709
504.7,4850.432
504.8,4852.157
504.9,4853.882
505.0,4855.608
505.1,4857.334
505.2,4859.062
505.3,4860.79
505.4,4862.519
505.5,4864.249
505.6,4865.98
505.7,4867.711
505.8,4869.444
505.9,4871.177
506.0,4872.91
506.1,4874.645
506.2,4876.381
506.3,4878.117
506.4,4879.854
506.5,4881.592
506.6,4883.33
506.7,4885.07
506.8,4886.81
506.9,4888.551
507.0,4890.293
507.1,4892.035
507.2,4893.779
507.3,4895.523
507.4,4897.268
507.5,4899.014
507.6,4900.76
507.7,4902.508
507.8,4904.256
507.9,4906.005
508.0,4907.755
508.1,4909.505
508.2,4911.257
508.3,4913.009
508.4,4914.762
508.5,4916.516
508.6,4918.271
508.7,4920.026
508.8,4921.782
508.9,4923.539
509.0,4925.297
509.1,4927.056
509.2,4928.815
509.3,4930.576
509.4,4932.337
509.5,4934.099
509.6,4935.861
509.7,4937.625
509.8,4939.389
509.9,4941.154
510.0,4942.92
510.1,4944.687
510.2,4946.454
510.3,4948.223
510.4,4949.992
510.5,4951.762
510.6,4953.533
510.7,4955.304
510.8,4957.077
510.9,4958.85
511.0,4960.624
511.1,4962.399
511.2,4964.174
511.3,4965.951
511.4,4967.728
511.5,4969.506
511.6,4971.285
511.7,4973.065
511.8,4974.846
511.9,4976.627
512.0,4978.409
512.1,4980.192
512.2,4981.976
512.3,4983.761
512.4,4985.546
512.5,4987.332
512.6,4989.119
512.7,4990.907
512.8,4992.696
512.9,4994.485
513.0,4996.276
513.1,4998.067
513.2,4999.859
513.3,5001.652
513.4,5003.445
513.5,5005.24
513.6,5007.035
513.7,5008.831
513.8,5010.628
513.9,5012.426
514.0,5014.224
514.1,5016.024
514.2,5017.824
514.3,5019.625
514.4,5021.427
514.5,5023.23
514.6,5025.033
514.7,5026.837
514.8,5028.643
514.9,5030.449
515.0,5032.255
515.1,5034.063
515.2,5035.871
515.3,5037.681
515.4,5039.491
515.5,5041.302
515.6,5043.114
515.7,5044.926
515.8,5046.74
515.9,5048.554
516.0,5050.369
516.1,5052.185
516.2,5054.002
516.3,5055.819
516.4,5057.638
516.5,5059.457
516.6,5061.277
516.7,5063.098
516.8,5064.919
516.9,5066.742
517.0,5068.565
517.1,5070.39
517.2,5072.215
517.3,5074.041
517.4,5075.867
517.5,5077.695
517.6,5079.523
517.7,5081.352
517.8,5083.182
517.9,5085.013
518.0,5086.845
518.1,5088.678
518.2,5090.511
518.3,5092.345
518.4,5094.18
518.5,5096.016
518.6,5097.853
518.7,5099.691
518.8,5101.529
518.9,5103.368
519.0,5105.209
519.1,5107.049
519.2,5108.891
519.3,5110.734
519.4,5112.577
519.5,5114.422
519.6,5116.267
519.7,5118.113
519.8,5119.96
519.9,5121.807
520.0,5123.656
520.1,5125.505
520.2,5127.355
520.3,5129.206
520.4,5131.058
520.5,5132.911
520.6,5134.765
520.7,5136.619
520.8,5138.474
520.9,5140.331
521.0,5142.187
521.1,5144.045
521.2,5145.904
521.3,5147.763
521.4,5149.624
521.5,5151.485
521.6,5153.347
521.7,5155.21
521.8,5157.074
521.9,5158.938
522.0,5160.804
522.1,5162.67
522.2,5164.537
522.3,5166.405
522.4,5168.274
522.5,5170.144
522.6,5172.014
522.7,5173.886
522.8,5175.758
522.9,5177.631
523.0,5179.505
523.1,5181.38
523.2,5183.256
523.3,5185.132
523.4,5187.009
523.5,5188.888
523.6,5190.767
523.7,5192.647
523.8,5194.527
523.9,5196.409
524.0,5198.292
524.1,5200.175
524.2,5202.059
524.3,5203.944
524.4,5205.83
524.5,5207.717
524.6,5209.605
524.7,5211.493
524.8,5213.383
524.9,5215.273
525.0,5217.164
525.1,5219.056
525.2,5220.949
525.3,5222.842
525.4,5224.737
525.5,5226.632
525.6,5228.528
525.7,5230.426
525.8,5232.323
525.9,5234.222
526.0,5236.122
526.1,5238.023
526.2,5239.924
526.3,5241.826
526.4,5243.729
526.5,5245.633
526.6,5247.538
526.7,5249.444
526.8,5251.351
526.9,5253.258
527.0,5255.167
527.1,5257.076
527.2,5258.986
527.3,5260.897
527.4,5262.809
527.5,5264.721
527.6,5266.635
527.7,5268.549
527.8,5270.465
527.9,5272.381
528.0,5274.298
528.1,5276.216
528.2,5278.134
528.3,5280.054
528.4,5281.975
528.5,5283.896
528.6,5285.818
528.7,5287.741
528.8,5289.665
528.9,5291.59
529.0,5293.516
529.1,5295.443
529.2,5297.37
529.3,5299.298
529.4,5301.228
529.5,5303.158
529.6,5305.089
529.7,5307.021
529.8,5308.953
529.9,5310.887
530.0,5312.822
530.1,5314.757
530.2,5316.693
530.3,5318.63
530.4,5320.568
530.5,5322.507
530.6,5324.447
530.7,5326.388
530.8,5328.329
530.9,5330.271
531.0,5332.215
531.1,5334.159
531.2,5336.104
531.3,5338.05
531.4,5339.997
531.5,5341.944
531.6,5343.893
531.7,5345.842
531.8,5347.793
531.9,5349.744
532.0,5351.696
532.1,5353.649
532.2,5355.603
532.3,5357.558
532.4,5359.513
532.5,5361.47
532.6,5363.427
532.7,5365.385
532.8,5367.345
532.9,5369.305
533.0,5371.266
533.1,5373.227
533.2,5375.19
533.3,5377.154
533.4,5379.118
533.5,5381.084
533.6,5383.05
533.7,5385.017
533.8,5386.985
533.9,5388.954
534.0,5390.924
534.1,5392.895
534.2,5394.866
534.3,5396.839
534.4,5398.812
534.5,5400.786
534.6,5402.762
534.7,5404.738
534.8,5406.715
534.9,5408.692
535.0,5410.671
535.1,5412.651
535.2,5414.631
535.3,5416.613
535.4,5418.595
535.5,5420.578
535.6,5422.562
535.7,5424.547
535.8,5426.533
535.9,5428.52
536.0,5430.508
536.1,5432.496
536.2,5434.486
536.3,5436.476
536.4,5438.468
536.5,5440.46
536.6,5442.453
536.7,5444.447
536.8,5446.442
536.9,5448.438
537.0,5450.434
537.1,5452.432
537.2,5454.43
537.3,5456.43
537.4,5458.43
537.5,5460.431
537.6,5462.433
537.7,5464.436
537.8,5466.44
537.9,5468.445
538.0,5470.451
538.1,5472.457
538.2,5474.465
538.3,5476.473
538.4,5478.483
538.5,5480.493
538.6,5482.504
538.7,5484.516
538.8,5486.529
538.9,5488.543
539.0,5490.558
539.1,5492.573
539.2,5494.59
539.3,5496.607
539.4,5498.626
539.5,5500.645
539.6,5502.665
539.7,5504.686
539.8,5506.708
539.9,5508.731
540.0,5510.755
540.1,5512.78
540.2,5514.805
540.3,5516.832
540.4,5518.86
540.5,5520.888
540.6,5522.917
540.7,5524.947
540.8,5526.979
540.9,5529.011
541.0,5531.044
541.1,5533.078
541.2,5535.112
541.3,5537.148
541.4,5539.185
541.5,5541.222
541.6,5543.261
541.7,5545.3
541.8,5547.34
541.9,5549.382
542.0,5551.424
542.1,5553.467
542.2,5555.511
542.3,5557.556
542.4,5559.601
542.5,5561.648
542.6,5563.696
542.7,5565.744
542.8,5567.794
542.9,5569.844
543.0,5571.895
543.1,5573.948
543.2,5576.001
543.3,5578.055
543.4,5580.11
543.5,5582.166
543.6,5584.223
543.7,5586.28
543.8,5588.339
543.9,5590.399
544.0,5592.459
544.1,5594.521
544.2,5596.583
544.3,5598.646
544.4,5600.711
544.5,5602.776
544.6,5604.842
544.7,5606.909
544.8,5608.977
544.9,5611.046
545.0,5613.115
545.1,5615.186
545.2,5617.258
545.3,5619.33
545.4,5621.404
545.5,5623.478
545.6,5625.554
545.7,5627.63
545.8,5629.707
545.9,5631.785
546.0,5633.864
546.1,5635.944
546.2,5638.025
546.3,5640.107
546.4,5642.19
546.5,5644.274
546.6,5646.358
546.7,5648.444
546.8,5650.531
546.9,5652.618
547.0,5654.706
547.1,5656.796
547.2,5658.886
547.3,5660.977
547.4,5663.069
547.5,5665.162
547.6,5667.257
547.7,5669.351
547.8,5671.447
547.9,5673.544
548.0,5675.642
548.1,5677.741
548.2,5679.84
548.3,5681.941
548.4,5684.042
548.5,5686.145
548.6,5688.248
548.7,5690.353
548.8,5692.458
548.9,5694.564
549.0,5696.671
549.1,5698.779
549.2,5700.888
549.3,5702.998
549.4,5705.109
549.5,5707.221
549.6,5709.334
549.7,5711.448
549.8,5713.562
549.9,5715.678
550.0,5717.795
550.1,5719.912
550.2,5722.031
550.3,5724.15
550.4,5726.27
550.5,5728.392
550.6,5730.514
550.7,5732.637
550.8,5734.761
550.9,5736.886
551.0,5739.012
551.1,5741.139
551.2,5743.267
551.3,5745.396
551.4,5747.526
551.5,5749.657
551.6,5751.788
551.7,5753.921
551.8,5756.055
551.9,5758.189
552.0,5760.325
552.1,5762.461
552.2,5764.599
552.3,5766.737
552.4,5768.877
552.5,5771.017
552.6,5773.158
552.7,5775.3
552.8,5777.443
552.9,5779.587
553.0,5781.733
553.1,5783.879
553.2,5786.026
553.3,5788.173
553.4,5790.322
553.5,5792.472
553.6,5794.623
553.7,5796.775
553.8,5798.927
553.9,5801.081
554.0,5803.236
554.1,5805.391
554.2,5807.548
554.3,5809.705
554.4,5811.864
554.5,5814.023
554.6,5816.184
554.7,5818.345
554.8,5820.507
554.9,5822.67
555.0,5824.835
555.1,5827.0
555.2,5829.166
555.3,5831.333
555.4,5833.501
555.5,5835.67
555.6,5837.84
555.7,5840.011
555.8,5842.183
555.9,5844.356
556.0,5846.53
556.1,5848.704
556.2,5850.88
556.3,5853.057
556.4,5855.235
556.5,5857.413
556.6,5859.593
556.7,5861.774
556.8,5863.955
556.9,5866.138
557.0,5868.321
557.1,5870.506
557.2,5872.691
557.3,5874.877
557.4,5877.065
557.5,5879.253
557.6,5881.443
557.7,5883.633
557.8,5885.824
557.9,5888.016
558.0,5890.21
558.1,5892.404
558.2,5894.599
558.3,5896.795
558.4,5898.992
558.5,5901.19
558.6,5903.389
558.7,5905.589
558.8,5907.79
558.9,5909.992
559.0,5912.195
559.1,5914.399
559.2,5916.604
559.3,5918.81
559.4,5921.016
559.5,5923.224
559.6,5925.433
559.7,5927.643
559.8,5929.854
559.9,5932.065
560.0,5934.278
560.1,5936.492
560.2,5938.706
560.3,5940.922
560.4,5943.138
560.5,5945.356
560.6,5947.575
560.7,5949.794
560.8,5952.015
560.9,5954.236
561.0,5956.459
561.1,5958.682
561.2,5960.907
561.3,5963.132
561.4,5965.358
561.5,5967.586
561.6,5969.814
561.7,5972.044
561.8,5974.274
561.9,5976.505
562.0,5978.738
562.1,5980.971
562.2,5983.205
562.3,5985.44
562.4,5987.677
562.5,5989.914
562.6,5992.152
562.7,5994.391
562.8,5996.632
562.9,5998.873
563.0,6001.115
563.1,6003.358
563.2,6005.602
563.3,6007.848
563.4,6010.094
563.5,6012.341
563.6,6014.589
563.7,6016.838
563.8,6019.088
563.9,6021.339
564.0,6023.591
564.1,6025.844
564.2,6028.098
564.3,6030.354
564.4,6032.61
564.5,6034.867
564.6,6037.125
564.7,6039.384
564.8,6041.644
564.9,6043.905
565.0,6046.167
565.1,6048.43
565.2,6050.694
565.3,6052.959
565.4,6055.225
565.5,6057.492
565.6,6059.76
565.7,6062.029
565.8,6064.299
565.9,6066.57
566.0,6068.842
566.1,6071.115
566.2,6073.389
566.3,6075.664
566.4,6077.94
566.5,6080.217
566.6,6082.495
566.7,6084.774
566.8,6087.054
566.9,6089.334
567.0,6091.616
567.1,6093.899
567.2,6096.183
567.3,6098.468
567.4,6100.754
567.5,6103.041
567.6,6105.329
567.7,6107.618
567.8,6109.908
567.9,6112.199
568.0,6114.491
568.1,6116.784
568.2,6119.078
568.3,6121.374
568.4,6123.67
568.5,6125.967
568.6,6128.265
568.7,6130.564
568.8,6132.864
568.9,6135.165
569.0,6137.467
569.1,6139.77
569.2,6142.074
569.3,6144.379
569.4,6146.685
569.5,6148.992
569.6,6151.301
569.7,6153.61
569.8,6155.92
569.9,6158.231
570.0,6160.543
570.1,6162.856
570.2,6165.171
570.3,6167.486
570.4,6169.802
570.5,6172.119
570.6,6174.438
570.7,6176.757
570.8,6179.077
570.9,6181.399
571.0,6183.721
571.1,6186.044
571.2,6188.369
571.3,6190.694
571.4,6193.02
571.5,6195.348
571.6,6197.676
571.7,6200.006
571.8,6202.336
571.9,6204.667
572.0,6207.0
572.1,6209.333
572.2,6211.668
572.3,6214.004
572.4,6216.34
572.5,6218.678
572.6,6221.016
572.7,6223.356
572.8,6225.697
572.9,6228.038
573.0,6230.381
573.1,6232.725
573.2,6235.069
573.3,6237.415
573.4,6239.762
573.5,6242.11
573.6,6244.459
573.7,6246.808
573.8,6249.159
573.9,6251.511
574.0,6253.864
574.1,6256.218
574.2,6258.573
574.3,6260.929
574.4,6263.286
574.5,6265.644
574.6,6268.003
574.7,6270.363
574.8,6272.724
574.9,6275.087
575.0,6277.45
575.1,6279.814
575.2,6282.179
575.3,6284.546
575.4,6286.913
575.5,6289.281
575.6,6291.651
575.7,6294.021
575.8,6296.392
575.9,6298.765
576.0,6301.138
576.1,6303.513
576.2,6305.889
576.3,6308.265
576.4,6310.643
576.5,6313.021
576.6,6315.401
576.7,6317.782
576.8,6320.164
576.9,6322.546
577.0,6324.93
577.1,6327.315
577.2,6329.701
577.3,6332.088
577.4,6334.476
577.5,6336.865
577.6,6339.255
577.7,6341.646
577.8,6344.038
577.9,6346.432
578.0,6348.826
578.1,6351.221
578.2,6353.617
578.3,6356.015
578.4,6358.413
578.5,6360.812
578.6,6363.213
578.7,6365.614
578.8,6368.017
578.9,6370.42
579.0,6372.825
579.1,6375.231
579.2,6377.637
579.3,6380.045
579.4,6382.454
579.5,6384.864
579.6,6387.275
579.7,6389.687
579.8,6392.1
579.9,6394.514
580.0,6396.929
580.1,6399.345
580.2,6401.762
580.3,6404.18
580.4,6406.599
580.5,6409.02
580.6,6411.441
580.7,6413.863
580.8,6416.287
580.9,6418.711
581.0,6421.137
581.1,6423.563
581.2,6425.991
581.3,6428.42
581.4,6430.849
581.5,6433.28
581.6,6435.712
581.7,6438.145
581.8,6440.579
581.9,6443.014
582.0,6445.45
582.1,6447.887
582.2,6450.325
582.3,6452.764
582.4,6455.205
582.5,6457.646
582.6,6460.088
582.7,6462.532
582.8,6464.976
582.9,6467.422
583.0,6469.868
583.1,6472.316
583.2,6474.764
583.3,6477.214
583.4,6479.665
583.5,6482.117
583.6,6484.57
583.7,6487.024
583.8,6489.479
583.9,6491.935
584.0,6494.392
584.1,6496.85
584.2,6499.31
584.3,6501.77
584.4,6504.231
584.5,6506.694
584.6,6509.157
584.7,6511.622
584.8,6514.087
584.9,6516.554
585.0,6519.022
585.1,6521.491
585.2,6523.961
585.3,6526.432
585.4,6528.904
585.5,6531.377
585.6,6533.851
585.7,6536.326
585.8,6538.802
585.9,6541.28
586.0,6543.758
586.1,6546.237
586.2,6548.718
586.3,6551.2
586.4,6553.682
586.5,6556.166
586.6,6558.651
586.7,6561.137
586.8,6563.624
586.9,6566.112
587.0,6568.601
587.1,6571.091
587.2,6573.582
587.3,6576.074
587.4,6578.568
587.5,6581.062
587.6,6583.558
587.7,6586.054
587.8,6588.552
587.9,6591.051
588.0,6593.55
588.1,6596.051
588.2,6598.553
588.3,6601.056
588.4,6603.56
588.5,6606.065
588.6,6608.572
588.7,6611.079
588.8,6613.587
588.9,6616.097
589.0,6618.607
589.1,6621.119
589.2,6623.632
589.3,6626.145
589.4,6628.66
589.5,6631.176
589.6,6633.693
589.7,6636.211
589.8,6638.73
589.9,6641.251
590.0,6643.772
590.1,6646.294
590.2,6648.818
590.3,6651.342
590.4,6653.868
590.5,6656.395
590.6,6658.922
590.7,6661.451
590.8,6663.981
590.9,6666.512
591.0,6669.044
591.1,6671.578
591.2,6674.112
591.3,6676.647
591.4,6679.184
591.5,6681.721
591.6,6684.26
591.7,6686.8
591.8,6689.34
591.9,6691.882
592.0,6694.425
592.1,6696.969
592.2,6699.514
592.3,6702.061
592.4,6704.608
592.5,6707.156
592.6,6709.706
592.7,6712.256
592.8,6714.808
592.9,6717.361
593.0,6719.915
593.1,6722.47
593.2,6725.026
593.3,6727.583
593.4,6730.141
593.5,6732.7
593.6,6735.261
593.7,6737.822
593.8,6740.385
593.9,6742.948
594.0,6745.513
594.1,6748.079
594.2,6750.646
594.3,6753.214
594.4,6755.783
594.5,6758.353
594.6,6760.925
594.7,6763.497
594.8,6766.071
594.9,6768.645
595.0,6771.221
595.1,6773.798
595.2,6776.376
595.3,6778.955
595.4,6781.535
595.5,6784.116
595.6,6786.698
595.7,6789.282
595.8,6791.866
595.9,6794.452
596.0,6797.038
596.1,6799.626
596.2,6802.215
596.3,6804.805
596.4,6807.396
596.5,6809.988
596.6,6812.582
596.7,6815.176
596.8,6817.771
596.9,6820.368
597.0,6822.966
597.1,6825.565
597.2,6828.164
597.3,6830.765
597.4,6833.368
597.5,6835.971
597.6,6838.575
597.7,6841.181
597.8,6843.787
597.9,6846.395
598.0,6849.003
598.1,6851.613
598.2,6854.224
598.3,6856.836
598.4,6859.45
598.5,6862.064
598.6,6864.679
598.7,6867.296
598.8,6869.913
598.9,6872.532
599.0,6875.152
599.1,6877.773
599.2,6880.395
599.3,6883.018
599.4,6885.642
599.5,6888.268
599.6,6890.894
599.7,6893.522
599.8,6896.15
599.9,6898.78
600.0,6901.411
600.1,6904.043
600.2,6906.676
600.3,6909.311
600.4,6911.946
600.5,6914.583
600.6,6917.22
600.7,6919.859
600.8,6922.499
600.9,6925.14
601.0,6927.782
601.1,6930.425
601.2,6933.07
601.3,6935.715
601.4,6938.362
601.5,6941.009
601.6,6943.658
601.7,6946.308
601.8,6948.959
601.9,6951.611
602.0,6954.264
602.1,6956.919
602.2,6959.574
602.3,6962.231
602.4,6964.889
602.5,6967.548
602.6,6970.208
602.7,6972.869
602.8,6975.531
602.9,6978.194
603.0,6980.859
603.1,6983.524
603.2,6986.191
603.3,6988.859
603.4,6991.528
603.5,6994.198
603.6,6996.869
603.7,6999.542
603.8,7002.215
603.9,7004.89
604.0,7007.566
604.1,7010.242
604.2,7012.92
604.3,7015.6
604.4,7018.28
604.5,7020.961
604.6,7023.644
604.7,7026.327
604.8,7029.012
604.9,7031.698
605.0,7034.385
605.1,7037.073
605.2,7039.762
605.3,7042.453
605.4,7045.144
605.5,7047.837
605.6,7050.531
605.7,7053.226
605.8,7055.922
605.9,7058.619
606.0,7061.318
606.1,7064.017
606.2,7066.718
606.3,7069.419
606.4,7072.122
606.5,7074.826
606.6,7077.531
606.7,7080.238
606.8,7082.945
606.9,7085.654
607.0,7088.363
607.1,7091.074
607.2,7093.786
607.3,7096.499
607.4,7099.214
607.5,7101.929
607.6,7104.645
607.7,7107.363
607.8,7110.082
607.9,7112.802
608.0,7115.523
608.1,7118.245
608.2,7120.969
608.3,7123.693
608.4,7126.419
608.5,7129.145
608.6,7131.873
608.7,7134.603
608.8,7137.333
608.9,7140.064
609.0,7142.797
609.1,7145.53
609.2,7148.265
609.3,7151.001
609.4,7153.738
609.5,7156.476
609.6,7159.216
609.7,7161.956
609.8,7164.698
609.9,7167.441
610.0,7170.185
610.1,7172.93
610.2,7175.676
610.3,7178.423
610.4,7181.172
610.5,7183.922
610.6,7186.672
610.7,7189.424
610.8,7192.178
610.9,7194.932
611.0,7197.687
611.1,7200.444
611.2,7203.202
611.3,7205.961
611.4,7208.721
611.5,7211.482
611.6,7214.244
611.7,7217.008
611.8,7219.772
611.9,7222.538
612.0,7225.305
612.1,7228.073
612.2,7230.842
612.3,7233.613
612.4,7236.384
612.5,7239.157
612.6,7241.931
612.7,7244.706
612.8,7247.482
612.9,7250.26
613.0,7253.038
613.1,7255.818
613.2,7258.599
613.3,7261.381
613.4,7264.164
613.5,7266.948
613.6,7269.734
613.7,7272.52
613.8,7275.308
613.9,7278.097
614.0,7280.887
614.1,7283.678
614.2,7286.471
614.3,7289.264
614.4,7292.059
614.5,7294.855
614.6,7297.652
614.7,7300.45
614.8,7303.25
614.9,7306.05
615.0,7308.852
615.1,7311.655
615.2,7314.459
615.3,7317.264
615.4,7320.071
615.5,7322.878
615.6,7325.687
615.7,7328.497
615.8,7331.308
615.9,7334.12
616.0,7336.934
616.1,7339.748
616.2,7342.564
616.3,7345.381
616.4,7348.199
616.5,7351.018
616.6,7353.838
616.7,7356.66
616.8,7359.483
616.9,7362.307
617.0,7365.132
617.1,7367.958
617.2,7370.785
617.3,7373.614
617.4,7376.444
617.5,7379.275
617.6,7382.107
617.7,7384.94
617.8,7387.774
617.9,7390.61
618.0,7393.447
618.1,7396.285
618.2,7399.124
618.3,7401.964
618.4,7404.806
618.5,7407.649
618.6,7410.492
618.7,7413.337
618.8,7416.184
618.9,7419.031
619.0,7421.88
619.1,7424.729
619.2,7427.58
619.3,7430.432
619.4,7433.286
619.5,7436.14
619.6,7438.996
619.7,7441.852
619.8,7444.71
619.9,7447.57
620.0,7450.43
620.1,7453.291
620.2,7456.154
620.3,7459.018
620.4,7461.883
620.5,7464.749
620.6,7467.617
620.7,7470.485
620.8,7473.355
620.9,7476.226
621.0,7479.098
621.1,7481.972
621.2,7484.846
621.3,7487.722
621.4,7490.599
621.5,7493.477
621.6,7496.356
621.7,7499.237
621.8,7502.119
621.9,7505.001
622.0,7507.885
622.1,7510.771
622.2,7513.657
622.3,7516.545
622.4,7519.433
622.5,7522.323
622.6,7525.215
622.7,7528.107
622.8,7531.0
622.9,7533.895
623.0,7536.791
623.1,7539.688
623.2,7542.587
623.3,7545.486
623.4,7548.387
623.5,7551.289
623.6,7554.192
623.7,7557.096
623.8,7560.001
623.9,7562.908
624.0,7565.816
624.1,7568.725
624.2,7571.635
624.3,7574.547
624.4,7577.459
624.5,7580.373
624.6,7583.288
624.7,7586.204
624.8,7589.122
624.9,7592.04
625.0,7594.96
625.1,7597.881
625.2,7600.804
625.3,7603.727
625.4,7606.652
625.5,7609.577
625.6,7612.504
625.7,7615.433
625.8,7618.362
625.9,7621.293
626.0,7624.224
626.1,7627.157
626.2,7630.092
626.3,7633.027
626.4,7635.964
626.5,7638.901
626.6,7641.84
626.7,7644.781
626.8,7647.722
626.9,7650.665
627.0,7653.609
627.1,7656.554
627.2,7659.5
627.3,7662.447
627.4,7665.396
627.5,7668.346
627.6,7671.297
627.7,7674.249
627.8,7677.203
627.9,7680.157
628.0,7683.113
628.1,7686.07
628.2,7689.029
628.3,7691.988
628.4,7694.949
628.5,7697.911
628.6,7700.874
628.7,7703.838
628.8,7706.804
628.9,7709.771
629.0,7712.739
629.1,7715.708
629.2,7718.678
629.3,7721.65
629.4,7724.623
629.5,7727.597
629.6,7730.572
629.7,7733.549
629.8,7736.526
629.9,7739.505
630.0,7742.485
630.1,7745.467
630.2,7748.449
630.3,7751.433
630.4,7754.418
630.5,7757.404
630.6,7760.392
630.7,7763.38
630.8,7766.37
630.9,7769.361
631.0,7772.353
631.1,7775.347
631.2,7778.342
631.3,7781.338
631.4,7784.335
631.5,7787.333
631.6,7790.333
631.7,7793.334
631.8,7796.336
631.9,7799.339
632.0,7802.343
632.1,7805.349
632.2,7808.356
632.3,7811.364
632.4,7814.374
632.5,7817.384
632.6,7820.396
632.7,7823.409
632.8,7826.423
632.9,7829.439
633.0,7832.455
633.1,7835.473
633.2,7838.493
633.3,7841.513
633.4,7844.535
633.5,7847.557
633.6,7850.582
633.7,7853.607
633.8,7856.633
633.9,7859.661
634.0,7862.69
634.1,7865.72
634.2,7868.752
634.3,7871.784
634.4,7874.818
634.5,7877.853
634.6,7880.89
634.7,7883.927
634.8,7886.966
634.9,7890.006
635.0,7893.047
635.1,7896.09
635.2,7899.134
635.3,7902.179
635.4,7905.225
635.5,7908.272
635.6,7911.321
635.7,7914.371
635.8,7917.422
635.9,7920.474
636.0,7923.528
636.1,7926.583
636.2,7929.639
636.3,7932.696
636.4,7935.755
636.5,7938.815
636.6,7941.876
636.7,7944.938
636.8,7948.001
636.9,7951.066
637.0,7954.132
637.1,7957.199
637.2,7960.268
637.3,7963.338
637.4,7966.408
637.5,7969.481
637.6,7972.554
637.7,7975.629
637.8,7978.705
637.9,7981.782
638.0,7984.86
638.1,7987.94
638.2,7991.021
638.3,7994.103
638.4,7997.186
638.5,8000.271
638.6,8003.356
638.7,8006.444
638.8,8009.532
638.9,8012.621
639.0,8015.712
639.1,8018.804
639.2,8021.898
639.3,8024.992
639.4,8028.088
639.5,8031.185
639.6,8034.283
639.7,8037.383
639.8,8040.484
639.9,8043.586
640.0,8046.689
640.1,8049.793
640.2,8052.899
640.3,8056.006
640.4,8059.114
640.5,8062.224
640.6,8065.335
640.7,8068.447
640.8,8071.56
640.9,8074.675
641.0,8077.79
641.1,8080.907
641.2,8084.026
641.3,8087.145
641.4,8090.266
641.5,8093.388
641.6,8096.511
641.7,8099.636
641.8,8102.762
641.9,8105.889
642.0,8109.017
642.1,8112.147
642.2,8115.277
642.3,8118.41
642.4,8121.543
642.5,8124.677
642.6,8127.813
642.7,8130.95
642.8,8134.089
642.9,8137.228
643.0,8140.369
643.1,8143.511
643.2,8146.655
643.3,8149.8
643.4,8152.945
643.5,8156.093
643.6,8159.241
643.7,8162.391
643.8,8165.542
643.9,8168.694
644.0,8171.847
644.1,8175.002
644.2,8178.158
644.3,8181.315
644.4,8184.474
644.5,8187.634
644.6,8190.795
644.7,8193.957
644.8,8197.121
644.9,8200.286
645.0,8203.452
645.1,8206.619
645.2,8209.788
645.3,8212.958
645.4,8216.129
645.5,8219.301
645.6,8222.475
645.7,8225.65
645.8,8228.826
645.9,8232.004
646.0,8235.183
646.1,8238.363
646.2,8241.544
646.3,8244.727
646.4,8247.911
646.5,8251.096
646.6,8254.282
646.7,8257.47
646.8,8260.659
646.9,8263.849
647.0,8267.04
647.1,8270.233
647.2,8273.427
647.3,8276.623
647.4,8279.819
647.5,8283.017
647.6,8286.216
647.7,8289.417
647.8,8292.618
647.9,8295.821
648.0,8299.025
648.1,8302.231
648.2,8305.438
648.3,8308.646
648.4,8311.855
648.5,8315.066
648.6,8318.278
648.7,8321.491
648.8,8324.705
648.9,8327.921
649.0,8331.138
649.1,8334.356
649.2,8337.576
649.3,8340.797
649.4,8344.019
649.5,8347.242
649.6,8350.467
649.7,8353.693
649.8,8356.92
649.9,8360.149
650.0,8363.378
650.1,8366.61
650.2,8369.842
650.3,8373.076
650.4,8376.311
650.5,8379.547
650.6,8382.784
